ano_trabajo,nivel_experiencia,tipo_contrato,titulo_trabajo,salario_usd,porcentaje_remoto,tamano_empresa
2023,Senior,Tiempo completo,Data Analyst,85700,0,M
2023,Senior,Tiempo completo,Data Analyst,85700,0,M
2023,Senior,Tiempo completo,Data Analyst,85700,0,M
2023,Senior,Tiempo completo,Data Analyst,85700,0,M
2023,Senior,Tiempo completo,Data Analyst,85700,0,M
2022,Senior,Tiempo completo,Data Analyst,85700,0,M
2023,Junior,Tiempo completo,Data Manager,85600,0,M
2023,Junior,Tiempo completo,BI Developer,85600,0,M
2023,Junior,Tiempo completo,Data Scientist,85600,0,M
2024,Junior,Tiempo completo,Data Analyst,85500,100,M
2024,Senior,Tiempo completo,Data Analyst,85500,0,M
2024,Senior,Tiempo completo,Data Analyst,85500,0,M
2023,Senior,Tiempo completo,Analytics Engineer,85500,0,M
2023,Senior,Tiempo completo,Data Developer,85500,0,M
2023,Senior,Tiempo completo,Data Analyst,85500,0,M
2023,Senior,Tiempo completo,Data Analyst,85500,0,M
2023,Senior,Tiempo completo,Data Analyst,85500,0,M
2024,Senior,Tiempo completo,Research Scientist,85469,100,M
2023,Semi-Senior,Tiempo completo,Research Engineer,85445,0,M
2023,Semi-Senior,Tiempo completo,Research Engineer,85445,0,M
2024,Junior,Tiempo completo,Data Analyst,85420,0,M
2024,Senior,Tiempo completo,Business Intelligence,85393,100,M
2023,Semi-Senior,Tiempo completo,Data Engineer,85300,0,M
2023,Junior,Tiempo completo,Data Analyst,85256,0,M
2024,Senior,Tiempo completo,Data Scientist,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Developer,85000,100,M
2024,Senior,Tiempo completo,Business Intelligence Manager,106250,0,M
2024,Senior,Tiempo completo,AI Engineer,85000,100,M
2024,Semi-Senior,Tiempo completo,Data Engineer,85000,100,M
2024,Junior,Tiempo completo,Data Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,85000,100,M
2024,Semi-Senior,Tiempo completo,BI Analyst,85000,100,M
2024,Junior,Tiempo completo,Business Intelligence Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,85000,100,M
2024,Senior,Tiempo completo,Data Management Consultant,85000,0,M
2024,Senior,Tiempo completo,BI Analyst,85000,0,M
2024,Senior,Tiempo completo,Data Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,106250,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,106250,0,M
2024,Senior,Tiempo completo,Data Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Strategist,85000,0,M
2024,Senior,Tiempo completo,Machine Learning Engineer,85000,0,M
2024,Junior,Tiempo completo,Data Analyst,85000,0,M
2024,Senior,Tiempo completo,Machine Learning Engineer,85000,100,M
2024,Senior,Tiempo completo,Business Intelligence Engineer,85000,100,M
2024,Junior,Tiempo completo,Data Analyst,85000,0,M
2024,Senior,Tiempo completo,Data Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Scientist,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Scientist,85000,0,M
2024,Junior,Tiempo completo,Data Analyst,85000,0,M
2024,Junior,Tiempo completo,Data Quality Analyst,85000,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,85000,100,M
2024,Semi-Senior,Tiempo completo,Machine Learning Engineer,94444,100,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Specialist,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Junior,Tiempo completo,Business Intelligence Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Junior,Tiempo completo,Data Analyst,85000,100,M
2023,Junior,Tiempo completo,Data Scientist,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Product Owner,104584,0,M
2023,Senior,Tiempo completo,Data Engineer,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Junior,Tiempo completo,Data Engineer,85000,100,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,ML Engineer,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,ML Engineer,85000,100,M
2023,Senior,Tiempo completo,Data Architect,104584,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Strategist,85000,0,M
2023,Junior,Tiempo completo,Data Integration Specialist,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Junior,Tiempo completo,Data Integration Specialist,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analytics Lead,104584,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Junior,Tiempo completo,BI Data Analyst,85000,100,M
2023,Senior,Tiempo completo,Principal Data Engineer,91773,100,M
2023,Semi-Senior,Tiempo completo,Data Engineer,104584,100,M
2023,Senior,Tiempo completo,Data Engineer,85000,100,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Senior,Tiempo completo,Data Specialist,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Senior,Tiempo completo,Data Scientist,85000,100,M
2023,Senior,Tiempo completo,Data Scientist,85000,100,M
2023,Semi-Senior,Tiempo completo,Data Scientist,85000,0,M
2023,Senior,Tiempo completo,Data Architect,104584,0,M
2023,Senior,Tiempo completo,Data Engineer,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Junior,Tiempo completo,Data Engineer,85000,0,M
2023,Junior,Tiempo completo,Data Analyst,85000,100,M
2023,Junior,Tiempo completo,Data Engineer,85000,0,M
2023,Junior,Tiempo completo,Data Engineer,85000,0,M
2023,Junior,Tiempo completo,Data Engineer,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Junior,Tiempo completo,Data Analyst,85000,100,M
2023,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2023,Senior,Tiempo completo,Data Analytics Specialist,85000,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,104584,0,M
2023,Junior,Tiempo completo,Data Analyst,85000,100,M
2023,Senior,Tiempo completo,Data Analyst,85000,100,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2022,Junior,Tiempo completo,Data Scientist,85000,0,M
2023,Junior,Tiempo completo,Data Analyst,85000,100,M
2023,Semi-Senior,Tiempo completo,Research Scientist,85000,0,M
2023,Senior,Tiempo completo,Data Engineer,85000,100,M
2023,Senior,Tiempo completo,Data Analyst,85000,0,M
2022,Junior,Tiempo completo,Data Engineer,85000,0,M
2022,Semi-Senior,Tiempo completo,Analytics Engineer,104663,0,M
2022,Semi-Senior,Tiempo completo,Machine Learning Engineer,104663,0,M
2022,Semi-Senior,Tiempo completo,Data Scientist Lead,89306,50,L
2022,Semi-Senior,Tiempo completo,Data Scientist,85000,100,M
2022,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2022,Semi-Senior,Tiempo completo,Analytics Engineer,85000,100,M
2022,Senior,Tiempo completo,Data Engineer,85000,100,M
2022,Senior,Tiempo completo,Data Engineer,85000,100,M
2022,Senior,Tiempo completo,Data Engineer,85000,100,M
2022,Semi-Senior,Tiempo completo,Data Scientist,89306,0,M
2022,Senior,Tiempo completo,Data Engineer,85000,100,M
2022,Senior,Tiempo completo,Machine Learning Engineer,85000,100,M
2022,Semi-Senior,Tiempo completo,Data Engineer,104663,0,M
2022,Semi-Senior,Tiempo completo,Data Analyst,85000,0,M
2022,Senior,Tiempo completo,Research Scientist,89306,50,L
2021,Experto,Tiempo completo,Head of Data Science,85000,0,M
2020,Senior,Tiempo completo,Big Data Engineer,109024,50,M
2021,Junior,Tiempo completo,Machine Learning Engineer,85000,100,S
2020,Semi-Senior,Tiempo completo,Data Analyst,85000,100,L
2021,Semi-Senior,Tiempo completo,Data Scientist,116914,50,L
2022,Senior,Tiempo completo,Data Engineer,104611,100,M
2022,Senior,Tiempo completo,Data Analyst,84900,100,M
2024,Senior,Tiempo completo,Data Analyst,84870,0,M
2023,Senior,Tiempo completo,Data Analyst,84870,0,M
2023,Senior,Tiempo completo,Data Analyst,84870,0,M
2023,Senior,Tiempo completo,Data Analyst,84870,0,M
2023,Senior,Tiempo completo,Data Analyst,84870,0,M
2023,Senior,Tiempo completo,Data Engineer,84800,0,M
2023,Senior,Tiempo completo,Data Engineer,84800,0,M
2024,Senior,Tiempo completo,Business Intelligence,84750,0,M
2023,Senior,Tiempo completo,Data Science,84750,0,M
2023,Senior,Tiempo completo,Business Intelligence Analyst,84750,0,M
2024,Senior,Tiempo completo,Business Intelligence Analyst,84700,0,M
2023,Senior,Tiempo completo,Data Science Lead,84700,0,M
2023,Senior,Tiempo completo,Business Intelligence Engineer,84600,100,M
2023,Semi-Senior,Tiempo completo,Research Scientist,104055,0,M
2024,Senior,Tiempo completo,Data Engineer,84533,100,M
2024,Senior,Tiempo completo,Data Architect,84500,100,M
2024,Senior,Tiempo completo,Data Architect,84500,100,M
2024,Senior,Tiempo completo,Machine Learning Scientist,84500,0,M
2024,Senior,Tiempo completo,Data Scientist,84500,0,M
2023,Senior,Tiempo completo,Data Analyst,84400,0,M
2024,Junior,Tiempo completo,Data Analyst,84105,0,M
2024,Junior,Tiempo completo,Research Analyst,84068,0,M
2024,Junior,Tiempo completo,Data Analyst,84000,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,84000,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,84000,0,M
2024,Semi-Senior,Tiempo completo,Machine Learning Engineer,93333,100,M
2024,Junior,Tiempo completo,Data Scientist,84000,0,M
2023,Senior,Tiempo completo,Data Analytics Lead,84000,0,M
2023,Semi-Senior,Tiempo completo,Machine Learning Engineer,84000,100,M
2023,Senior,Tiempo completo,Data Engineer,84000,100,M
2023,Semi-Senior,Tiempo completo,Analytics Engineer,84000,100,M
2023,Senior,Tiempo completo,Data Engineer,84000,100,M
2023,Junior,Tiempo completo,Analytics Engineer,84000,0,M
2023,Senior,Tiempo completo,Analytics Engineer,84000,0,M
2023,Senior,Tiempo completo,Data Analyst,84000,100,M
2022,Senior,Tiempo completo,Data Scientist,88256,100,L
2023,Senior,Tiempo completo,Data Scientist,84000,100,M
2023,Senior,Tiempo completo,Data Scientist,84000,100,M
2022,Senior,Tiempo completo,Analytics Engineer,103432,0,M
2022,Semi-Senior,Tiempo completo,Data Scientist,84000,100,M
2022,Senior,Tiempo completo,ML Engineer,84000,100,M
2023,Senior,Tiempo completo,Data Engineer,90599,100,M
2024,Semi-Senior,Tiempo completo,Data Scientist,83900,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,83900,0,M
2024,Semi-Senior,Tiempo completo,Machine Learning Engineer,93222,100,M
2024,Semi-Senior,Tiempo completo,AI Engineer,83900,0,M
2024,Semi-Senior,Tiempo completo,Data Visualization Specialist,83900,0,M
2024,Semi-Senior,Tiempo completo,Data Science Practitioner,83900,0,M
2023,Senior,Tiempo completo,Data Science Practitioner,83900,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,83900,0,M
2023,Senior,Tiempo completo,Data Visualization Specialist,83900,0,M
2023,Senior,Tiempo completo,Data Visualization Engineer,83900,0,M
2023,Senior,Tiempo completo,Data Science Practitioner,83900,0,M
2023,Senior,Tiempo completo,AI Engineer,83900,0,M
2023,Senior,Tiempo completo,AI Engineer,83900,0,M
2023,Senior,Tiempo completo,Data Analyst,83700,100,M
2024,Junior,Tiempo completo,Data Analyst,83646,0,M
2024,Senior,Tiempo completo,Data Analyst,83576,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,83500,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,83500,100,M
2024,Senior,Tiempo completo,Analytics Engineer,104220,0,M
2023,Senior,Tiempo completo,Data Analyst,102586,0,M
2022,Senior,Tiempo completo,Analytics Engineer,102663,100,M
2023,Semi-Senior,Tiempo completo,Business Intelligence Analyst,83339,100,M
2024,Junior,Tiempo completo,Data Analyst,83300,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,83300,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,83300,0,M
2024,Junior,Tiempo completo,Data Analyst,83300,0,M
2024,Junior,Tiempo completo,Data Analyst,83300,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,83300,0,M
2023,Junior,Tiempo completo,Data Analyst,83300,0,M
2023,Senior,Tiempo completo,Machine Learning Engineer,102492,0,M
2023,Senior,Tiempo completo,Data Engineer,102492,0,M
2023,Semi-Senior,Tiempo completo,Data Scientist,61699,100,L
2023,Senior,Tiempo completo,Data Scientist,83270,100,M
2024,Junior,Tiempo completo,Research Analyst,83200,100,M
2023,Junior,Por contrato,Product Data Analyst,83200,50,S
2024,Semi-Senior,Tiempo completo,Data Engineer,92248,0,M
2024,Junior,Tiempo completo,Data Analyst,83000,0,M
2024,Junior,Tiempo completo,Data Analyst,83000,0,M
2023,Junior,Tiempo completo,Data Analyst,83000,0,M
2023,Junior,Tiempo completo,Data Analyst,83000,0,M
2023,Semi-Senior,Tiempo completo,Data Analyst,83000,100,M
2023,Senior,Tiempo completo,Research Analyst,83000,100,M
2023,Senior,Tiempo completo,Data Analyst,83000,100,M
2022,Semi-Senior,Tiempo completo,Data Scientist,102200,100,M
2022,Junior,Tiempo completo,Machine Learning Engineer,83000,0,L
2023,Senior,Tiempo completo,Analytics Engineer,82920,100,M
2023,Semi-Senior,Tiempo completo,Data Scientist,82920,100,M
2024,Junior,Tiempo completo,Data Scientist,82915,0,M
2024,Junior,Tiempo completo,Data Scientist,82915,0,M
2024,Semi-Senior,Tiempo completo,Data Scientist,82915,0,M
2023,Senior,Tiempo completo,Data Engineer,82900,0,M
2022,Semi-Senior,Tiempo completo,Data Engineer,82900,0,M
2023,Junior,Tiempo completo,Data Visualization Specialist,82800,0,M
2023,Senior,Tiempo completo,Data Engineer,82673,100,M
2024,Senior,Tiempo completo,Data Analyst,82620,0,M
2024,Senior,Tiempo completo,Data Engineer,82500,0,M
2024,Senior,Tiempo completo,Business Intelligence Analyst,82500,0,M
2023,Senior,Tiempo completo,Data Analyst,82500,0,M
2023,Senior,Tiempo completo,Data Engineer,82500,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,82500,0,M
2023,Senior,Tiempo completo,Data Analyst,82500,100,M
2023,Senior,Tiempo completo,Data Manager,82500,100,M
2021,Semi-Senior,Tiempo completo,Data Scientist,82500,100,S
2021,Senior,Tiempo completo,Data Engineer,113476,100,M
2023,Semi-Senior,Tiempo completo,Data Engineer,82452,0,L
2023,Junior,Tiempo completo,Data Analyst,82400,100,M
2024,Senior,Tiempo completo,Data Engineer,82365,0,M
2023,Senior,Tiempo completo,Data Engineer,82365,100,M
2023,Senior,Tiempo completo,Data Scientist,82365,0,M
2023,Senior,Tiempo completo,Data Scientist,82365,0,M
2023,Senior,Tiempo completo,Data Scientist,82365,0,M
2023,Senior,Tiempo completo,Data Analyst,82200,100,M
2024,Junior,Tiempo completo,Data Analyst,82000,100,M
2024,Senior,Tiempo completo,Robotics Engineer,82000,0,M
2024,Semi-Senior,Tiempo completo,Cloud Database Engineer,82000,100,M
2024,Senior,Tiempo completo,Data Analyst,82000,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,82000,0,M
2023,Senior,Tiempo completo,Data Analyst,82000,0,M
2023,Senior,Tiempo completo,Data Operations Analyst,82000,0,M
2023,Senior,Tiempo completo,Data Quality Analyst,82000,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,82000,0,M
2023,Senior,Tiempo completo,Data Quality Analyst,82000,0,M
2022,Junior,Tiempo completo,Data Scientist,82000,0,L
2024,Semi-Senior,Tiempo completo,Data Scientist,81960,0,M
2023,Senior,Tiempo completo,Data Analyst,81900,0,M
2023,Senior,Tiempo completo,Data Analyst,81900,100,M
2023,Senior,Tiempo completo,Data Analyst,81900,0,M
2024,Senior,Tiempo completo,Data Architect,81800,0,M
2024,Senior,Tiempo completo,Data Architect,81800,0,M
2023,Semi-Senior,Tiempo completo,Data Specialist,81800,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,81800,0,M
2023,Senior,Tiempo completo,Data Engineer,81800,0,M
2023,Senior,Tiempo completo,Data Architect,81800,0,M
2023,Senior,Tiempo completo,Data Engineer,81800,0,M
2023,Senior,Tiempo completo,Data Architect,81800,0,M
2023,Senior,Tiempo completo,Data Analyst,81800,0,M
2023,Senior,Tiempo completo,Data Analyst,81800,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,81713,100,M
2023,Senior,Tiempo completo,Data Analyst,81666,100,M
2023,Senior,Tiempo completo,Data Analyst,81666,100,M
2023,Senior,Tiempo completo,Data Analyst,81666,100,M
2023,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2022,Senior,Tiempo completo,Data Analyst,81666,0,M
2022,Senior,Tiempo completo,Data Analyst,81666,100,M
2024,Semi-Senior,Tiempo completo,Data Analyst,81650,0,M
2024,Semi-Senior,Tiempo completo,Data Analyst,81650,0,M
2024,Senior,Tiempo completo,Data Scientist,81536,0,M
2023,Senior,Tiempo completo,Data Scientist,81536,100,M
2024,Semi-Senior,Tiempo completo,Data Management Specialist,81530,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,81500,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,81500,0,M
2024,Semi-Senior,Tiempo completo,Data Manager,81500,0,M
2024,Semi-Senior,Tiempo completo,Data Analytics Manager,81500,0,M
2024,Semi-Senior,Tiempo completo,Data Science,81500,0,M
2024,Senior,Tiempo completo,Data Engineer,81500,0,M
2024,Senior,Tiempo completo,Data Engineer,81500,0,M
2024,Semi-Senior,Tiempo completo,Research Scientist,81500,100,M
2023,Senior,Tiempo completo,Data Scientist,81500,0,M
2023,Senior,Tiempo completo,Data Scientist,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Scientist,81500,0,M
2023,Senior,Tiempo completo,Data Scientist,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Semi-Senior,Tiempo completo,BI Developer,81500,0,M
2023,Junior,Tiempo completo,Data Analyst,81500,100,M
2023,Semi-Senior,Tiempo completo,BI Developer,81500,0,M
2023,Semi-Senior,Tiempo completo,BI Developer,81500,0,M
2023,Semi-Senior,Tiempo completo,BI Developer,81500,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Semi-Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,100,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2023,Senior,Tiempo completo,Data Engineer,81500,0,M
2022,Senior,Tiempo completo,Data Scientist,81500,0,M
2022,Senior,Tiempo completo,Data Architect,81500,0,M
2024,Senior,Tiempo completo,Data Scientist,81410,0,M
2024,Senior,Tiempo completo,Data Scientist,81410,0,M
2023,Junior,Tiempo completo,Research Analyst,81400,100,M
2024,Semi-Senior,Tiempo completo,Data Analyst,81200,0,M
2024,Semi-Senior,Tiempo completo,Data Engineer,81000,0,L
2023,Senior,Tiempo completo,Data Engineer,81000,0,L
2022,Senior,Tiempo completo,Data Operations Analyst,81000,100,M
2021,Semi-Senior,Tiempo completo,Computer Vision Software Engineer,95746,100,S
2021,Junior,Tiempo completo,Machine Learning Engineer,81000,50,S
2023,Senior,Tiempo completo,Data Analyst,80850,0,M
